zoo,zooLabel,country,countryLabel,region,regionLabel,coord,inception,website
http://www.wikidata.org/entity/Q546844,Bangkok Aquarium,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q13026169,Lat Yao,Point(100.57558537 13.84258543),1940-01-01T00:00:00Z,http://www.fisheries.go.th/fisheries/aq/webplace1.php?hidAQCode=00000001
http://www.wikidata.org/entity/Q25040434,Murree Wildlife Park,http://www.wikidata.org/entity/Q843,Pakistan,http://www.wikidata.org/entity/Q3248239,Murree Tehsil,Point(73.368351388 33.895172111),,
http://www.wikidata.org/entity/Q17225635,Q17225635,http://www.wikidata.org/entity/Q17,Japan,,,Point(133.634639 33.567389),,
http://www.wikidata.org/entity/Q16744229,Bali Bird Park,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(115.251 -8.6),1994-01-01T00:00:00Z,http://www.bali-bird-park.com
http://www.wikidata.org/entity/Q11498237,Kakegawa Kachoen,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q823988,Kakegawa,Point(138.015055555 34.761194444),,https://k-hana-tori.com/
http://www.wikidata.org/entity/Q11498237,Kakegawa Kachoen,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q823988,Kakegawa,Point(138.015055555 34.761194444),,https://k-hana-tori.com/eng
http://www.wikidata.org/entity/Q16132554,Tel Aviv University Zoo,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q33935,Tel Aviv,Point(34.80825 32.112194444),1953-01-01T00:00:00Z,http://zoo.tau.ac.il/
http://www.wikidata.org/entity/Q17016128,Yunnan Wildlife Park,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q1339792,Panlong District,Point(102.7859 25.0983),,
http://www.wikidata.org/entity/Q113800717,Bird Paradise,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q6747714,Mandai,Point(103.781823 1.407471),,https://www.mandai.com/en/bird-paradise.html
http://www.wikidata.org/entity/Q113800717,Bird Paradise,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q6747714,Mandai,Point(103.781823 1.407471),,https://www.mandai.com/ja/homepage/bird-paradise.html
http://www.wikidata.org/entity/Q113800717,Bird Paradise,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q6747714,Mandai,Point(103.781823 1.407471),,https://www.mandai.com/ko/homepage/bird-paradise.html
http://www.wikidata.org/entity/Q113800717,Bird Paradise,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q6747714,Mandai,Point(103.781823 1.407471),,https://www.mandai.com/zh/bird-paradise.html
http://www.wikidata.org/entity/Q28146533,Banteay Srey Butterfly Centre,http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q11711,Siem Reap,Point(103.94096 13.50869),,http://www.angkorbutterfly.com/
http://www.wikidata.org/entity/Q136375233,Bird Pavilion,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q10388,West Bandung,,,
http://www.wikidata.org/entity/Q17063809,Kampot Zoo,http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q92312561,Makprang Commune,Point(104.138674 10.665442),1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q16948780,Koh Kong Safari World,http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q56320734,Bak Khlang Commune,Point(102.916251 11.640818),,
http://www.wikidata.org/entity/Q5565036,Gita Persada Butterfly Park,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q4189585,North Telukbetung,Point(105.1886238 -5.420003275),,
http://www.wikidata.org/entity/Q31509,Taraporewala Aquarium,http://www.wikidata.org/entity/Q668,India,,,Point(72.8201 18.9493),,
http://www.wikidata.org/entity/Q6788091,Matsue Vogel Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q207321,Matsue,Point(132.94402778 35.47625),,https://www.ichibata.co.jp/vogelpark/
http://www.wikidata.org/entity/Q6788091,Matsue Vogel Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q207321,Matsue,Point(132.94402778 35.47625),,https://www.ichibata.co.jp/vogelpark/en/
http://www.wikidata.org/entity/Q486310,Busan Aquarium,http://www.wikidata.org/entity/Q884,South Korea,,,Point(129.16101 35.159339),,https://www.visitsealife.com/busan/en/
http://www.wikidata.org/entity/Q485236,COEX Aquarium,http://www.wikidata.org/entity/Q884,South Korea,,,Point(127.058812 37.512619),,http://www.coexaqua.com
http://www.wikidata.org/entity/Q138753305,Kamoso Kachoen,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q823988,Kakegawa,Point(137.965560103 34.827003061),2014-08-01T00:00:00Z,https://kamoltd.co.jp/
http://www.wikidata.org/entity/Q17224197,Okayama Prefectural Nature Conservation Center,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1156120,Wake,Point(134.04975 34.852694),1991-11-01T00:00:00Z,https://okayama-shizenhogo-c.jp
http://www.wikidata.org/entity/Q15938016,Badaling Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q956,Beijing,Point(115.9905437 40.3606502),1998-05-01T00:00:00Z,http://www.bdlsw.com.cn
http://www.wikidata.org/entity/Q18409713,Q18409713,http://www.wikidata.org/entity/Q711,Mongolia,http://www.wikidata.org/entity/Q23430,Ulaanbaatar,,1913-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q60768800,Kemenuh Butterfly Park,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(115.2866632 -8.572696),,
http://www.wikidata.org/entity/Q131784381,Q131784381,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q42097,Gyeongju,,,
http://www.wikidata.org/entity/Q134437707,Rainforest Wild Asia,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q6747714,Mandai,Point(103.7809305 1.4092358),,https://www.mandai.com/en/rainforest-wild-asia.html
http://www.wikidata.org/entity/Q134437707,Rainforest Wild Asia,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q6747714,Mandai,Point(103.7809305 1.4092358),,https://www.mandai.com/zh/rainforest-wild-asia.html
http://www.wikidata.org/entity/Q18125200,Gopalpur Zoo,http://www.wikidata.org/entity/Q668,India,,,Point(76.449 32.1389),,
http://www.wikidata.org/entity/Q17218329,Q17218329,http://www.wikidata.org/entity/Q17,Japan,,,Point(135.640347 34.481306),1989-04-22T00:00:00Z,http://www.worldranch.co.jp/
http://www.wikidata.org/entity/Q136375407,Jakarta Bird Land,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q3630,Jakarta,,,https://www.ancol.com/blog/jakarta-bird-land/
http://www.wikidata.org/entity/Q28820,Mactan Island Aquarium,http://www.wikidata.org/entity/Q928,Philippines,,,Point(123.99694444 10.28527778),,http://www.mactanaquarium.xetaspace.net/index.html
http://www.wikidata.org/entity/Q6440990,Kuala Lumpur Butterfly Park,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q1865,Kuala Lumpur,Point(101.689 3.14573),,http://klbutterflypark.com/
http://www.wikidata.org/entity/Q136375233,Bird Pavilion,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q3724,West Java,,,
http://www.wikidata.org/entity/Q11369532,Kurume City Bird Center,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q320934,Kurume,Point(130.528194 33.319444),,https://kurumekoen.org/birdc/
http://www.wikidata.org/entity/Q110471376,Dubai Butterfly Garden,http://www.wikidata.org/entity/Q878,United Arab Emirates,,,Point(55.24654 25.06176),,https://www.dubaibutterflygarden.com
http://www.wikidata.org/entity/Q17212924,Crane Nature Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q2358964,Tsuruta,,,http://www.town.tsuruta.lg.jp/kankou/kankou-kankou/tantyoudurupark.html
http://www.wikidata.org/entity/Q2736994,Q2736994,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(115.26192 -8.62228),,
http://www.wikidata.org/entity/Q48733001,Kamalia Wildlife Park,http://www.wikidata.org/entity/Q843,Pakistan,http://www.wikidata.org/entity/Q6355713,Kamalia Tehsil,Point(72.673888888 30.714722222),,
http://www.wikidata.org/entity/Q16132548,Hai Kef,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q201051,Rishon LeZion,Point(34.789027777 31.975111111),1988-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q16339796,Chai park,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q152567,Kiryat Motzkin,Point(35.08102 32.84534),2002-01-01T00:00:00Z,http://www.haypark.co.il
http://www.wikidata.org/entity/Q10927153,Fonghuanggu Bird and Ecology Park,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q712911,Lugu Township,Point(120.792777777 23.728888888),1982-12-18T00:00:00Z,http://fhk-eng.nmns.edu.tw/
http://www.wikidata.org/entity/Q1547682,Jurong Bird Park,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q12684211,Boon Lay,Point(103.70703 1.32101),1971-01-03T00:00:00Z,
http://www.wikidata.org/entity/Q553044,Kamogawa Sea World,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q387211,Kamogawa,Point(140.120583333 35.116141666),1970-10-01T00:00:00Z,http://www.kamogawa-seaworld.jp/
http://www.wikidata.org/entity/Q136375407,Jakarta Bird Land,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q10113,North Jakarta,,,https://www.ancol.com/blog/jakarta-bird-land/
http://www.wikidata.org/entity/Q16242379,Wanpi World Zoo,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q708188,Syuejia District,Point(120.209 23.2789),1994-01-01T00:00:00Z,https://www.wanpiworldzoo.com.tw/
http://www.wikidata.org/entity/Q16253871,Bayap Zoo,http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q56321347,Seang Khveang Commune,Point(105.482871 11.651178),1995-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q17211865,Q17211865,http://www.wikidata.org/entity/Q17,Japan,,,Point(133.767972 34.669889),2003-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q40493,Sea World Indonesia,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(106.842777777 -6.125555555),1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q60776627,Konya Tropical Butterfly Garden,http://www.wikidata.org/entity/Q43,Turkey,,,Point(32.461944444 37.948611111),,https://www.konyatropikalkelebekbahcesi.com/tr
http://www.wikidata.org/entity/Q29168,Aquaria KLCC,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q1865,Kuala Lumpur,Point(101.713078 3.1533927),2005-01-01T00:00:00Z,http://www.aquariaklcc.com/
http://www.wikidata.org/entity/Q97161072,"Oomurasaki Center, Hokuto City",http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q825272,Hokuto,,1995-01-01T00:00:00Z,http://oomurasaki.net/
http://www.wikidata.org/entity/Q31502,Bengaluru Aquarium,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1355,Bengaluru,Point(77.5985 12.9765),,
http://www.wikidata.org/entity/Q16684080,Xining Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q69060,Xining,Point(101.761 36.6373),,
http://www.wikidata.org/entity/Q130365128,Kanan Pendari Zoo,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q123268497,Takhatpur tehsil,Point(82.062 22.112),,
http://www.wikidata.org/entity/Q13022377,Pata Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q15735658,Bang Yi Khan,Point(100.484025 13.771305555),1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q85751068,Cebu Safari and Adventure Park,http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q28842603,Corte,Point(123.961288888 10.588627222),2018-01-01T00:00:00Z,https://cebusafari.ph
http://www.wikidata.org/entity/Q7859688,Tyavarekoppa Lion and Tiger Safari,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q2981389,Shimoga district,Point(75.49398838 13.973863069),1988-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q123162540,Tiger Kingdom Phuket,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q844430,Phuket,Point(98.33006 7.90708),,
http://www.wikidata.org/entity/Q15229182,Jaipur Zoo,http://www.wikidata.org/entity/Q668,India,,,Point(75.8214355 26.9122356),1877-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q136446602,Suraloka Interactive Zoo,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q3741,Yogyakarta,Point(110.421106 -7.607462),2022-01-01T00:00:00Z,https://suralokazoo.com/
http://www.wikidata.org/entity/Q6349213,Kakanakote,http://www.wikidata.org/entity/Q668,India,,,Point(76.20277778 11.89861111),,
http://www.wikidata.org/entity/Q128033608,Q128033608,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1061,Gujarat,,,https://rajkot.nic.in/tourist-place/pradyuman-park/
http://www.wikidata.org/entity/Q123617553,Arak Zoo,http://www.wikidata.org/entity/Q794,Iran,http://www.wikidata.org/entity/Q1266092,Arak County,Point(49.75625 34.0685),,
http://www.wikidata.org/entity/Q136375353,Faunaland Ancol,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q10113,North Jakarta,,,https://www.ancol.com/widget/regular-faunaland
http://www.wikidata.org/entity/Q11594892,Akiyoshidai Safari Land,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q749885,Mine,Point(131.332888888 34.284305555),1978-01-01T00:00:00Z,https://www.safariland.jp/
http://www.wikidata.org/entity/Q136031635,Lembang Park & Zoo,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q10389,Bandung,Point(107.590848698 -6.803983513),2020-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q12518848,Taman Margasatwa dan Budaya Kinantan,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q2772,West Sumatra,Point(100.36955 -0.30022),,
http://www.wikidata.org/entity/Q128015910,Q128015910,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1061,Gujarat,,,https://vmc.gov.in/ZooDetails.aspx
http://www.wikidata.org/entity/Q7913465,Van Kleef Aquarium,http://www.wikidata.org/entity/Q334,Singapore,,,Point(103.84519444 1.29288889),1955-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q29129,Taman Safari Indonesia 2,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(112.663931965 -7.758113949),,
http://www.wikidata.org/entity/Q93969065,Etawah Safari Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1498,Uttar Pradesh,Point(79.001896 26.7672614),,https://etawahlionsafari.org/
http://www.wikidata.org/entity/Q2585012,Himeji Central Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q209801,Himeji,Point(134.752064 34.867746),1984-03-25T00:00:00Z,https://www.central-park.co.jp/
http://www.wikidata.org/entity/Q11102641,Hangzhou Safari Park,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q1011103,Fuyang District,,2002-01-01T00:00:00Z,https://hzsp.com
http://www.wikidata.org/entity/Q130059294,Q130059294,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,
http://www.wikidata.org/entity/Q1026285,Calauit Safari Park,http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q111393,Busuanga,Point(119.8697222 12.31055556),1976-08-31T00:00:00Z,
http://www.wikidata.org/entity/Q11676554,Kagoshima City Hirakawa Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11482747,Hirakawa-chō,Point(130.501417 31.464167),1972-10-14T00:00:00Z,https://hirakawazoo.jp/
http://www.wikidata.org/entity/Q133894517,Q133894517,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q14182,Banjarmasin,Point(114.603499608 -3.308076558),,
http://www.wikidata.org/entity/Q8074067,Taiping Zoo,http://www.wikidata.org/entity/Q833,Malaysia,,,Point(100.733 4.85389),1961-01-01T00:00:00Z,http://www.zootaiping.gov.my/
http://www.wikidata.org/entity/Q778531,Karachi Safari Park,http://www.wikidata.org/entity/Q843,Pakistan,http://www.wikidata.org/entity/Q8660,Karachi,Point(67.1125 24.920833333),1970-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q133894517,Q133894517,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q3906,South Kalimantan,Point(114.603499608 -3.308076558),,
http://www.wikidata.org/entity/Q107455617,Rungna Dolphinarium,http://www.wikidata.org/entity/Q423,North Korea,http://www.wikidata.org/entity/Q18808,Pyongyang,Point(125.764404808 39.038725324),2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q123195444,CENTRAL AFRICAN SHINO WILDLIFE PARK,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q10894719,Neicuo Town,,,
http://www.wikidata.org/entity/Q15243715,Maharajbagh zoo,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1513,Nagpur,Point(79.076462 21.143521),,
http://www.wikidata.org/entity/Q125847232,Q125847232,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q132179,Ubon Ratchathani,Point(104.807688888 15.283941666),,https://ubon.zoothailand.org/
http://www.wikidata.org/entity/Q10566319,Chimelong Safari Park,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q16572,Guangzhou,Point(113.3093 23.0056),1997-12-26T00:00:00Z,http://int.chimelong.com/en_US/GZ/safari
http://www.wikidata.org/entity/Q127985773,Q127985773,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1437,Rajasthan,,,
http://www.wikidata.org/entity/Q13022372,Lopburi Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q1363891,Lopburi,Point(100.636094 14.801586),1940-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q138936537,Awajishima Monkey Center,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q369628,Sumoto,Point(134.883305555 34.245444444),,https://monkey-center.jp/
http://www.wikidata.org/entity/Q138936537,Awajishima Monkey Center,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q369628,Sumoto,Point(134.883305555 34.245444444),,https://monkey-center.jp/english.php
http://www.wikidata.org/entity/Q8046515,Yadanabon Zoological Gardens,http://www.wikidata.org/entity/Q836,Myanmar,http://www.wikidata.org/entity/Q185518,Mandalay,Point(96.1 22.006),1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11526117,Tohoku Safari Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q685491,Nihonmatsu,Point(140.366666666 37.638611111),,http://tohoku-safaripark.co.jp/
http://www.wikidata.org/entity/Q136008629,Q136008629,http://www.wikidata.org/entity/Q252,Indonesia,,,,,
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11489170,Gotenyama,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/chinese/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11489170,Gotenyama,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/english/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11489170,Gotenyama,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/korean/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11489170,Gotenyama,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/zoo/ino/
http://www.wikidata.org/entity/Q10564453,Q10564453,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,
http://www.wikidata.org/entity/Q128034611,Jungle Mahal Zoological Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q6190932,Jhargram subdivision,Point(87.020327 22.448897),1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11455860,Fuji Safari Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q847577,Susono,Point(138.810611 35.259972),1980-04-23T00:00:00Z,https://www.fujisafari.co.jp/
http://www.wikidata.org/entity/Q13014565,Safari Park Open Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q19361930,Nong Kum,Point(99.5002495 14.2522092),,http://www.safaripark-kan.com/
http://www.wikidata.org/entity/Q11474596,Iwate Safari Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q390817,Ichinoseki,Point(141.258944 38.809917),,https://www.iwate-safari.jp/
http://www.wikidata.org/entity/Q11454160,Q11454160,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q13093132,Gembira Loka Zoo,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(110.397873297 -7.803967997),1956-01-01T00:00:00Z,http://www.gembiralokazoo.com
http://www.wikidata.org/entity/Q11609531,Gunma Safari Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q873835,Tomioka,Point(138.885194 36.22575),1979-05-01T00:00:00Z,https://www.safari.co.jp/
http://www.wikidata.org/entity/Q7798287,Thrissur Zoo,http://www.wikidata.org/entity/Q668,India,,,Point(76.2228 10.53),1885-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q9097841,Shoushan Zoo,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q713055,Gushan District,Point(120.27495 22.63461),1978-01-01T00:00:00Z,http://zoo.kcg.gov.tw
http://www.wikidata.org/entity/Q96473886,Kish Dolphinarium,http://www.wikidata.org/entity/Q794,Iran,http://www.wikidata.org/entity/Q10321288,Kish,Point(54.038888888 26.505277777),,
http://www.wikidata.org/entity/Q137556044,Baoding Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q58584,Baoding,,,http://www.bdzoo.cn/
http://www.wikidata.org/entity/Q14469669,Nakhon Ratchasima Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q15979833,Chai Mongkhon,Point(102.075 14.8504),1989-05-23T00:00:00Z,http://www.korat.zoothailand.org/
http://www.wikidata.org/entity/Q12808931,Faruk Yalçın Zoo,http://www.wikidata.org/entity/Q43,Turkey,http://www.wikidata.org/entity/Q986398,Darıca district,Point(29.36861111 40.785),1993-01-01T00:00:00Z,http://www.farukyalcinzoo.com/
http://www.wikidata.org/entity/Q138667725,Jambu Zoo,http://www.wikidata.org/entity/Q668,India,,,Point(74.892688 32.791927),,https://jambuzoo.org/
http://www.wikidata.org/entity/Q137571107,Kunming Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q182852,Kunming,Point(102.708449812 25.056644234),,https://zhuanlan.zhihu.com/p/676250743
http://www.wikidata.org/entity/Q5527559,Gatwala Wildlife Park,http://www.wikidata.org/entity/Q843,Pakistan,,,Point(73.20833333 31.47805556),1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q136261853,Solomon's Animals,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q1661181,Nokdim,Point(35.2645 31.6608),,
http://www.wikidata.org/entity/Q137767184,Sincan Zoo,http://www.wikidata.org/entity/Q43,Turkey,http://www.wikidata.org/entity/Q1020659,Sincan district,Point(32.58738 39.97412),,
http://www.wikidata.org/entity/Q136687552,Medan Zoo,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q2140,North Sumatra,,,
http://www.wikidata.org/entity/Q113641605,Q113641605,http://www.wikidata.org/entity/Q219060,Palestine,http://www.wikidata.org/entity/Q1555352,Gush Katif,,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q14469669,Nakhon Ratchasima Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q633036,Nakhon Ratchasima,Point(102.075 14.8504),1989-05-23T00:00:00Z,http://www.korat.zoothailand.org/
http://www.wikidata.org/entity/Q12404972,Haifa Zoo and Botanical Gardens,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q41621,Haifa,Point(34.986130555 32.805794444),1949-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q136867822,Seoul Zoo,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q20937,Gyeonggi Province,Point(127.017222 37.430556),,
http://www.wikidata.org/entity/Q4345206,"Utopia park, Israel",http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q2890692,Bahan,Point(35.014819 32.351579),2006-01-01T00:00:00Z,https://utopiapark.co.il/
http://www.wikidata.org/entity/Q11265357,Taiji Whale Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1023770,Taiji,Point(135.945806 33.601917),1969-01-01T00:00:00Z,http://www.kujirakan.jp/
http://www.wikidata.org/entity/Q861893,Naypyidaw Safari Park,http://www.wikidata.org/entity/Q836,Myanmar,http://www.wikidata.org/entity/Q37400,Naypyidaw,Point(96.2542584 19.8715418),2011-02-12T00:00:00Z,
http://www.wikidata.org/entity/Q93969065,Etawah Safari Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1656311,Kanpur division,Point(79.001896 26.7672614),,https://etawahlionsafari.org/
http://www.wikidata.org/entity/Q10563866,Chongqing Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11725,Chongqing,Point(106.506 29.503),1955-01-01T00:00:00Z,http://www.cqzoo.com/
http://www.wikidata.org/entity/Q12518848,Taman Margasatwa dan Budaya Kinantan,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q7248,Bukittinggi,Point(100.36955 -0.30022),,
http://www.wikidata.org/entity/Q93969065,Etawah Safari Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1815288,Etawah district,Point(79.001896 26.7672614),,https://etawahlionsafari.org/
http://www.wikidata.org/entity/Q25247987,Ridiyagama Safari Park,http://www.wikidata.org/entity/Q854,Sri Lanka,,,Point(80.97944444 6.24361111),,
http://www.wikidata.org/entity/Q16345864,Gazipur Safari Park,http://www.wikidata.org/entity/Q902,Bangladesh,http://www.wikidata.org/entity/Q2094101,Gazipur District,Point(90.396517343 24.169949962),2013-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q11674251,Nishiyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q847598,Sabae,Point(136.180921 35.950613),,https://www.city.sabae.fukui.jp/nishiyama_zoo/
